Team Number,Match Number,Team Color,Scout Initals,Pieces Placed Auto 0 0,Pieces Placed Auto 0 1,Pieces Placed Auto 0 2,Pieces Placed Auto 0 3,Pieces Placed Auto 0 4,Pieces Placed Auto 0 5,Pieces Placed Auto 0 6,Pieces Placed Auto 0 7,Pieces Placed Auto 0 8,Pieces Placed Auto 1 0,Pieces Placed Auto 1 1,Pieces Placed Auto 1 2,Pieces Placed Auto 1 3,Pieces Placed Auto 1 4,Pieces Placed Auto 1 5,Pieces Placed Auto 1 6,Pieces Placed Auto 1 7,Pieces Placed Auto 1 8,Pieces Placed Auto 2 0,Pieces Placed Auto 2 1,Pieces Placed Auto 2 2,Pieces Placed Auto 2 3,Pieces Placed Auto 2 4,Pieces Placed Auto 2 5,Pieces Placed Auto 2 6,Pieces Placed Auto 2 7,Pieces Placed Auto 2 8,Pieces Placed Auto 3 0,Pieces Placed Auto 3 1,Pieces Placed Auto 3 2,Pieces Placed Auto 3 3,Pieces Placed Auto 3 4,Pieces Placed Auto 3 5,Pieces Placed Auto 3 6,Pieces Placed Auto 3 7,Pieces Placed Auto 3 8,Mobility Auto,Balance Auto,Cones Collected,Cubes Collected,Pieces Placed 0 0,Pieces Placed 0 1,Pieces Placed 0 2,Pieces Placed 0 3,Pieces Placed 0 4,Pieces Placed 0 5,Pieces Placed 0 6,Pieces Placed 0 7,Pieces Placed 0 8,Pieces Placed 1 0,Pieces Placed 1 1,Pieces Placed 1 2,Pieces Placed 1 3,Pieces Placed 1 4,Pieces Placed 1 5,Pieces Placed 1 6,Pieces Placed 1 7,Pieces Placed 1 8,Pieces Placed 2 0,Pieces Placed 2 1,Pieces Placed 2 2,Pieces Placed 2 3,Pieces Placed 2 4,Pieces Placed 2 5,Pieces Placed 2 6,Pieces Placed 2 7,Pieces Placed 2 8,Pieces Placed 3 0,Pieces Placed 3 1,Pieces Placed 3 2,Pieces Placed 3 3,Pieces Placed 3 4,Pieces Placed 3 5,Pieces Placed 3 6,Pieces Placed 3 7,Pieces Placed 3 8,Endgame Teleop,Notes,Time Uploaded
"","",Red,"",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,0,0,0,Fast,"Test upload",Sat Apr 01 2023 14:37:15 GMT+0000 (Coordinated Universal Time)
"5012","53",Red,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Docked,2,0,9,Fast,"Very good defense. No shooting",Sat Apr 01 2023 16:01:22 GMT+0000 (Coordinated Universal Time)
"2375","52",Red,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,None,Engaged,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true,true,Docked,0,3,0,Slow,"Only places low",Sat Apr 01 2023 16:01:24 GMT+0000 (Coordinated Universal Time)
"5142","52",Blue,"HH",false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,Engaged,1,0,3,Fast,"A good pick fast and some defense good cube game and balance",Sat Apr 01 2023 16:01:27 GMT+0000 (Coordinated Universal Time)
"981","52",Red,"MR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,Mobility,None,2,0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,0,7,0,Slow,"low scorer. unstable robot. not a good defense pick and certainly not a good score pick",Sat Apr 01 2023 16:01:48 GMT+0000 (Coordinated Universal Time)
"687","Qual 52",Red,"AS ",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,4,2,false,false,true,true,true,true,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,0,0,0,Normal,"Quick bot, good cycle, didn’t play defense, good cone placement",Sat Apr 01 2023 16:02:20 GMT+0000 (Coordinated Universal Time)
"3669","52",Blue,"Lg",false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,4,0,true,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,0,2,2,Normal,"Efficient cycles for the speed",Sat Apr 01 2023 16:02:34 GMT+0000 (Coordinated Universal Time)
"9084","53",Red,"LL",false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,Engaged,0,0,0,Normal,"Cycle time: 14 sec. Other robots kept getting in the way",Sat Apr 01 2023 16:09:16 GMT+0000 (Coordinated Universal Time)
"1197","53",Red,"MR",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,5,2,0,Normal,"cone intake at loading station seems inconsistent.",Sat Apr 01 2023 16:09:22 GMT+0000 (Coordinated Universal Time)
"4419","53",Blue,"HH",false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,1,2,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,Engaged,3,3,0,Normal,"Penalties, wobbly intake, med speed ",Sat Apr 01 2023 16:09:42 GMT+0000 (Coordinated Universal Time)
"7157","53",Red,"KL",false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,5,4,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Engaged,2,4,0,Fast,"If they go too fast out of substation they tip",Sat Apr 01 2023 16:09:54 GMT+0000 (Coordinated Universal Time)
"3749","53",Blue,"Lg",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,4,0,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Engaged,0,0,2,Fast,"Missed a lot of cones on the high. But good cycle times. Could be good",Sat Apr 01 2023 16:10:03 GMT+0000 (Coordinated Universal Time)
"6417","Qual 53",Red,"AS",false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,Park,5,3,0,Slow,"Fouls in auto",Sat Apr 01 2023 16:10:06 GMT+0000 (Coordinated Universal Time)
"5869","54",Red,"MR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,2,5,1,Slow,"disabled for large portion of match. drove slow and aimlessly. tried to push game pieces into the low zone. broken or non-functional intake",Sat Apr 01 2023 16:15:40 GMT+0000 (Coordinated Universal Time)
"399","54",Red,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,false,false,false,None,3,2,0,Fast,"Only places low-slow at it as well",Sat Apr 01 2023 16:15:41 GMT+0000 (Coordinated Universal Time)
"7042","54",Red,"LL",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,1,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,None,5,8,0,Slow,"Very bad overall. Took forever to intake. Can’t score. Almost fell over twice. Intake flimsy",Sat Apr 01 2023 16:15:47 GMT+0000 (Coordinated Universal Time)
"6657","Qual 54",Blue,"AS",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,true,true,Engaged,2,0,2,Normal,"Cycled low cubes with relatively slow cycle time and substation time",Sat Apr 01 2023 16:16:00 GMT+0000 (Coordinated Universal Time)
"3512","54",Blue,"Lg",false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Docked,1,8,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,Park,2,0,3,Fast,"Great cube cycles. Almost as good as ours",Sat Apr 01 2023 16:16:02 GMT+0000 (Coordinated Universal Time)
"4687","54",Blue,"HH",false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,2,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Engaged,0,0,0,Fast,"Good bot only med low lots of links and stays out of way of team",Sat Apr 01 2023 16:16:14 GMT+0000 (Coordinated Universal Time)
"8768","Qual 55",Blue,"AS",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,None,Attempted,3,0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,2,0,1,Normal,"Jams the substation. Do not pick",Sat Apr 01 2023 16:23:04 GMT+0000 (Coordinated Universal Time)
"8060","55",Red,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,6,0,3,Slow,"Very bad. Looked confused",Sat Apr 01 2023 16:23:18 GMT+0000 (Coordinated Universal Time)
"8888","55",Red,"KL",false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,4,0,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Docked,5,4,0,Normal,"Not a bad boy, consistent at placing high just not efficiently ",Sat Apr 01 2023 16:23:21 GMT+0000 (Coordinated Universal Time)
"2073","55",Red,"MR",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,0,8,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,Engaged,1,1,0,Fast,"looks pretty solid. no cones but relatively quick.",Sat Apr 01 2023 16:23:44 GMT+0000 (Coordinated Universal Time)
"6072","55",Blue,"Lg",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,3,0,7,Normal,"Defended game’s pieces in middle",Sat Apr 01 2023 16:23:54 GMT+0000 (Coordinated Universal Time)
"691","55",Blue,"HH",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,Engaged,4,5,2,Normal,"Slow in sub, janky arm but not the worst",Sat Apr 01 2023 16:25:53 GMT+0000 (Coordinated Universal Time)
"3759","Qual 56",Red,"",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,3,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,None,3,0,2,Slow,"",Sat Apr 01 2023 16:30:54 GMT+0000 (Coordinated Universal Time)
"4415","56",Red,"LL",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,3,1,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,0,0,0,Normal,"Intake a little slow. Good at shooting.",Sat Apr 01 2023 16:30:57 GMT+0000 (Coordinated Universal Time)
"4414","55",Red,"KL",false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Engaged,4,9,true,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,true,true,false,Park,0,0,0,Fast,"4414 duh",Sat Apr 01 2023 16:31:15 GMT+0000 (Coordinated Universal Time)
"981","56",Blue,"HH",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,None,None,0,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,Engaged,5,7,0,Slow,"Slow big and unstable big no",Sat Apr 01 2023 16:31:17 GMT+0000 (Coordinated Universal Time)
"6305","56",Blue,"Lg",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,None,4,7,0,Slow,"Terrible everything ",Sat Apr 01 2023 16:31:24 GMT+0000 (Coordinated Universal Time)
"2659","56",Red,"",false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,2,4,false,false,false,true,true,false,false,false,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,Engaged,0,2,0,Fast,"pretty fast. good at grabbing from side load station. didn't interfere with alliance partners",Sat Apr 01 2023 16:32:02 GMT+0000 (Coordinated Universal Time)
"4079","57",Red,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,0,3,1,Normal,"Tried defense didn’t move the entire match",Sat Apr 01 2023 16:39:54 GMT+0000 (Coordinated Universal Time)
"7607","57",Blue,"Jay M",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,Engaged,7,8,0,Slow,"No. Please no",Sat Apr 01 2023 16:40:22 GMT+0000 (Coordinated Universal Time)
"3669","57",Red,"LL",false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,2,2,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,1,0,0,Normal,"Can’t pick up cubes. Should have parked but didn’t ",Sat Apr 01 2023 16:40:25 GMT+0000 (Coordinated Universal Time)
"1197","57",Red,"HH",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Attempted Mobility,None,2,0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,8,0,0,Slow,"Slow, spent a long long time in high sun station inaccurate placement ",Sat Apr 01 2023 16:40:35 GMT+0000 (Coordinated Universal Time)
"5124","57",Blue,"JJR",false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,5,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,Park,2,4,0,Normal,"",Sat Apr 01 2023 16:40:43 GMT+0000 (Coordinated Universal Time)
"4014","57",Blue,"LP",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Engaged,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,1,0,7,Normal,"",Sat Apr 01 2023 16:40:49 GMT+0000 (Coordinated Universal Time)
"980","58",Blue,"Jay M",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,2,1,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,None,4,6,0,Normal,"Disabled",Sat Apr 01 2023 16:47:03 GMT+0000 (Coordinated Universal Time)
"7042","58",Blue,"LP",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Docked,2,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,3,4,1,Fast,"Broke mid match",Sat Apr 01 2023 16:47:25 GMT+0000 (Coordinated Universal Time)
"5012","58",Red,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,0,0,10,Fast,"Very good defense",Sat Apr 01 2023 16:47:46 GMT+0000 (Coordinated Universal Time)
"6657","58",Red,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,2,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,Engaged,0,0,0,Fast,"Stopped for a while then reconnected. ",Sat Apr 01 2023 16:47:51 GMT+0000 (Coordinated Universal Time)
"3476","38",Blue,"JJR",false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,9,0,false,false,false,true,false,true,true,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Park,0,1,0,Fast,"A little distracted by us not moving ",Sat Apr 01 2023 16:47:58 GMT+0000 (Coordinated Universal Time)
"9084","58",Red,"HH",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,0,0,0,Fast,"Got disabled ran over cone ",Sat Apr 01 2023 16:48:35 GMT+0000 (Coordinated Universal Time)
"2375","59",Red,"HH",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,1,0,8,Fast,"Good defense bot, got disabled",Sat Apr 01 2023 16:54:33 GMT+0000 (Coordinated Universal Time)
"3749","59",Blue,"Jay M",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,3,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,Engaged,2,0,0,Fast,"",Sat Apr 01 2023 16:54:59 GMT+0000 (Coordinated Universal Time)
"7157","59",Blue,"LP",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,4,5,false,false,false,false,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,None,0,0,0,Fast,"",Sat Apr 01 2023 16:55:21 GMT+0000 (Coordinated Universal Time)
"6060","59",Red,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Mobility,None,0,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,Docked,3,0,0,Slow,"Really bad. Terrible intake. Can’t ",Sat Apr 01 2023 16:55:44 GMT+0000 (Coordinated Universal Time)
"3512","59",Blue,"JJR",false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Docked,2,5,false,false,false,false,false,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,Engaged,0,0,0,Normal,"",Sat Apr 01 2023 16:55:49 GMT+0000 (Coordinated Universal Time)
"4419","6p",Blue,"Jay M",false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,1,6,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true,true,Engaged,1,2,0,Fast,"",Sat Apr 01 2023 17:02:56 GMT+0000 (Coordinated Universal Time)
"687","60",Red,"LL",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,1,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,4,0,3,Slow,"Looked confused. Somewhat reliable intake/shooting, but bad driver",Sat Apr 01 2023 17:03:14 GMT+0000 (Coordinated Universal Time)
"5869","60",Red,"HH",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Engaged,2,2,0,Slow,"No auto, slow",Sat Apr 01 2023 17:03:22 GMT+0000 (Coordinated Universal Time)
"6417","59",Red,"KL",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Engaged,1,2,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,0,0,0,Slow,"Slow and bad intake, because of this it’s hard for them to pick up cubes and cones, cones more difficult that the other",Sat Apr 01 2023 17:03:24 GMT+0000 (Coordinated Universal Time)
"2404","60",Red,"LP",false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,5,7,2,Slow,"",Sat Apr 01 2023 17:03:42 GMT+0000 (Coordinated Universal Time)
"4698","60",Blue,"JJR",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Mobility,None,1,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,8,0,0,Slow,"Placed and died in community in the way and limited movement ",Sat Apr 01 2023 17:03:44 GMT+0000 (Coordinated Universal Time)
